order_item_id,order_id,product_id,quantity,unit_price,total_price
6814,ORD_01468,PROD_0248,4,224.61,898.44
6815,ORD_01468,PROD_0115,1,64.52,64.52
6816,ORD_01469,PROD_0294,5,34.54,172.7
6817,ORD_01469,PROD_0427,4,760.01,3040.04
6818,ORD_01470,PROD_0242,1,47.99,47.99
6819,ORD_01470,PROD_0417,5,824.19,4120.95
6820,ORD_01470,PROD_0192,3,107.88,323.64
6821,ORD_01470,PROD_0127,4,554.1,2216.4
6822,ORD_01471,PROD_0216,2,27.07,54.14
6823,ORD_01472,PROD_0105,1,346.17,346.17
6824,ORD_01472,PROD_0213,2,585.33,1170.66
6825,ORD_01472,PROD_0187,4,638.68,2554.72
6826,ORD_01473,PROD_0115,3,64.52,193.56
6827,ORD_01473,PROD_0250,4,641.55,2566.2
6828,ORD_01473,PROD_0196,4,35.19,140.76
6829,ORD_01473,PROD_0310,3,103.83,311.49
6830,ORD_01473,PROD_0095,5,482.41,2412.05
6831,ORD_01473,PROD_0265,3,27.05,81.15
6832,ORD_01473,PROD_0399,1,333.46,333.46
6833,ORD_01473,PROD_0001,3,492.45,1477.35
6834,ORD_01474,PROD_0417,1,824.19,824.19
6835,ORD_01475,PROD_0425,2,671.17,1342.34
6836,ORD_01475,PROD_0243,2,77.34,154.68
6837,ORD_01475,PROD_0009,2,287.97,575.94
6838,ORD_01475,PROD_0377,2,455.54,911.08
6839,ORD_01476,PROD_0382,5,14.8,74.0
6840,ORD_01476,PROD_0098,4,714.08,2856.32
6841,ORD_01476,PROD_0165,4,401.7,1606.8
6842,ORD_01476,PROD_0115,3,64.52,193.56
6843,ORD_01476,PROD_0064,2,369.77,739.54
6844,ORD_01477,PROD_0417,4,824.19,3296.76
6845,ORD_01477,PROD_0043,1,708.77,708.77
6846,ORD_01477,PROD_0285,5,370.64,1853.2
6847,ORD_01477,PROD_0342,2,495.38,990.76
6848,ORD_01477,PROD_0006,2,315.32,630.64
6849,ORD_01477,PROD_0415,5,450.32,2251.6
6850,ORD_01478,PROD_0339,4,1061.23,4244.92
6851,ORD_01479,PROD_0261,4,400.69,1602.76
6852,ORD_01479,PROD_0486,2,200.04,400.08
6853,ORD_01479,PROD_0328,1,520.62,520.62
6854,ORD_01479,PROD_0286,3,849.78,2549.34
6855,ORD_01479,PROD_0110,1,519.27,519.27
6856,ORD_01479,PROD_0353,1,47.4,47.4
6857,ORD_01480,PROD_0322,2,25.9,51.8
6858,ORD_01480,PROD_0259,1,977.71,977.71
6859,ORD_01481,PROD_0248,5,224.61,1123.05
6860,ORD_01481,PROD_0016,2,851.94,1703.88
6861,ORD_01481,PROD_0317,4,631.23,2524.92
6862,ORD_01481,PROD_0218,4,165.31,661.24
6863,ORD_01481,PROD_0206,2,319.84,639.68
6864,ORD_01481,PROD_0206,5,319.84,1599.2
6865,ORD_01481,PROD_0165,4,401.7,1606.8
6866,ORD_01481,PROD_0098,5,714.08,3570.4
6867,ORD_01482,PROD_0321,2,105.64,211.28
6868,ORD_01482,PROD_0092,4,680.78,2723.12
6869,ORD_01483,PROD_0298,5,466.41,2332.05
6870,ORD_01483,PROD_0153,3,565.35,1696.05
6871,ORD_01483,PROD_0005,2,942.85,1885.7
6872,ORD_01483,PROD_0110,4,519.27,2077.08
6873,ORD_01483,PROD_0308,1,189.19,189.19
6874,ORD_01483,PROD_0358,2,563.01,1126.02
6875,ORD_01484,PROD_0016,2,851.94,1703.88
6876,ORD_01484,PROD_0250,3,641.55,1924.65
6877,ORD_01484,PROD_0121,3,482.99,1448.97
6878,ORD_01484,PROD_0315,2,1093.33,2186.66
6879,ORD_01484,PROD_0329,1,399.57,399.57
6880,ORD_01485,PROD_0088,3,495.35,1486.05
6881,ORD_01485,PROD_0373,3,35.73,107.19
6882,ORD_01485,PROD_0064,4,369.77,1479.08
6883,ORD_01485,PROD_0478,3,426.75,1280.25
6884,ORD_01486,PROD_0231,1,95.41,95.41
6885,ORD_01486,PROD_0300,3,287.82,863.46
6886,ORD_01486,PROD_0028,2,572.57,1145.14
6887,ORD_01486,PROD_0030,3,326.6,979.8
6888,ORD_01486,PROD_0210,5,193.26,966.3
6889,ORD_01486,PROD_0234,5,946.11,4730.55
6890,ORD_01486,PROD_0032,4,75.55,302.2
6891,ORD_01487,PROD_0064,4,369.77,1479.08
6892,ORD_01487,PROD_0177,2,390.18,780.36
6893,ORD_01488,PROD_0422,5,498.64,2493.2
6894,ORD_01488,PROD_0161,5,59.21,296.05
6895,ORD_01488,PROD_0306,1,517.24,517.24
6896,ORD_01488,PROD_0259,3,977.71,2933.13
6897,ORD_01488,PROD_0092,5,680.78,3403.9
6898,ORD_01489,PROD_0261,5,400.69,2003.45
6899,ORD_01489,PROD_0450,2,225.12,450.24
6900,ORD_01489,PROD_0453,1,847.97,847.97
6901,ORD_01489,PROD_0453,1,847.97,847.97
6902,ORD_01490,PROD_0062,3,862.15,2586.45
6903,ORD_01490,PROD_0301,4,148.63,594.52
6904,ORD_01490,PROD_0227,4,15.67,62.68
6905,ORD_01490,PROD_0213,3,585.33,1755.99
6906,ORD_01490,PROD_0295,1,206.6,206.6
6907,ORD_01490,PROD_0138,4,951.4,3805.6
6908,ORD_01491,PROD_0211,3,948.37,2845.11
6909,ORD_01491,PROD_0226,4,696.76,2787.04
6910,ORD_01492,PROD_0072,5,55.84,279.2
6911,ORD_01492,PROD_0450,2,225.12,450.24
6912,ORD_01492,PROD_0482,2,805.99,1611.98
6913,ORD_01492,PROD_0350,4,768.47,3073.88
6914,ORD_01492,PROD_0056,5,147.57,737.85
6915,ORD_01492,PROD_0322,3,25.9,77.7
6916,ORD_01493,PROD_0353,5,47.4,237.0
6917,ORD_01493,PROD_0329,1,399.57,399.57
6918,ORD_01493,PROD_0443,2,127.06,254.12
6919,ORD_01493,PROD_0291,3,336.79,1010.37
6920,ORD_01493,PROD_0286,3,849.78,2549.34
6921,ORD_01494,PROD_0103,3,292.03,876.09
6922,ORD_01494,PROD_0373,3,35.73,107.19
6923,ORD_01494,PROD_0235,4,110.22,440.88
6924,ORD_01494,PROD_0415,4,450.32,1801.28
6925,ORD_01494,PROD_0428,4,494.54,1978.16
6926,ORD_01495,PROD_0363,2,898.44,1796.88
6927,ORD_01495,PROD_0456,5,956.75,4783.75
6928,ORD_01496,PROD_0184,3,912.34,2737.02
6929,ORD_01496,PROD_0009,1,287.97,287.97
6930,ORD_01496,PROD_0353,5,47.4,237.0
6931,ORD_01496,PROD_0422,1,498.64,498.64
6932,ORD_01496,PROD_0347,3,495.35,1486.05
6933,ORD_01496,PROD_0304,3,274.85,824.55
6934,ORD_01496,PROD_0363,4,898.44,3593.76
6935,ORD_01497,PROD_0263,2,79.55,159.1
6936,ORD_01497,PROD_0076,2,229.9,459.8
6937,ORD_01497,PROD_0291,3,336.79,1010.37
6938,ORD_01497,PROD_0482,5,805.99,4029.95
6939,ORD_01497,PROD_0379,2,510.84,1021.68
6940,ORD_01497,PROD_0199,1,300.39,300.39
6941,ORD_01497,PROD_0462,1,434.34,434.34
6942,ORD_01497,PROD_0298,3,466.41,1399.23
6943,ORD_01498,PROD_0088,4,495.35,1981.4
6944,ORD_01498,PROD_0016,4,851.94,3407.76
6945,ORD_01499,PROD_0056,5,147.57,737.85
6946,ORD_01499,PROD_0385,3,212.24,636.72
6947,ORD_01499,PROD_0330,2,402.38,804.76
6948,ORD_01499,PROD_0211,1,948.37,948.37
6949,ORD_01499,PROD_0350,5,768.47,3842.35
6950,ORD_01499,PROD_0253,5,153.12,765.6
6951,ORD_01499,PROD_0024,4,348.83,1395.32
6952,ORD_01500,PROD_0001,2,492.45,984.9
6953,ORD_01500,PROD_0016,2,851.94,1703.88
6954,ORD_01500,PROD_0463,2,630.46,1260.92
6955,ORD_01501,PROD_0474,1,345.89,345.89
6956,ORD_01501,PROD_0092,1,680.78,680.78
6957,ORD_01502,PROD_0208,4,151.78,607.12
6958,ORD_01502,PROD_0220,2,277.89,555.78
6959,ORD_01502,PROD_0227,2,15.67,31.34
6960,ORD_01502,PROD_0474,1,345.89,345.89
6961,ORD_01502,PROD_0110,4,519.27,2077.08
6962,ORD_01502,PROD_0127,3,554.1,1662.3
6963,ORD_01502,PROD_0385,3,212.24,636.72
6964,ORD_01503,PROD_0449,4,863.78,3455.12
6965,ORD_01503,PROD_0192,4,107.88,431.52
6966,ORD_01503,PROD_0247,1,1009.9,1009.9
6967,ORD_01503,PROD_0235,1,110.22,110.22
6968,ORD_01504,PROD_0185,4,521.29,2085.16
6969,ORD_01505,PROD_0250,3,641.55,1924.65
6970,ORD_01505,PROD_0417,2,824.19,1648.38
6971,ORD_01505,PROD_0301,4,148.63,594.52
6972,ORD_01505,PROD_0250,4,641.55,2566.2
6973,ORD_01505,PROD_0018,3,137.87,413.61
6974,ORD_01505,PROD_0146,4,424.49,1697.96
6975,ORD_01506,PROD_0110,5,519.27,2596.35
6976,ORD_01506,PROD_0138,1,951.4,951.4
6977,ORD_01506,PROD_0206,3,319.84,959.52
6978,ORD_01506,PROD_0364,5,357.37,1786.85
6979,ORD_01506,PROD_0002,5,630.99,3154.95
6980,ORD_01506,PROD_0477,3,556.66,1669.98
6981,ORD_01506,PROD_0150,4,607.94,2431.76
6982,ORD_01506,PROD_0446,5,232.16,1160.8
6983,ORD_01507,PROD_0376,2,641.14,1282.28
6984,ORD_01507,PROD_0358,1,563.01,563.01
6985,ORD_01507,PROD_0379,3,510.84,1532.52
6986,ORD_01507,PROD_0264,5,28.04,140.2
6987,ORD_01507,PROD_0220,5,277.89,1389.45
6988,ORD_01507,PROD_0063,1,760.93,760.93
6989,ORD_01507,PROD_0422,2,498.64,997.28
6990,ORD_01507,PROD_0177,2,390.18,780.36
6991,ORD_01508,PROD_0071,5,421.53,2107.65
6992,ORD_01508,PROD_0401,2,552.31,1104.62
6993,ORD_01509,PROD_0417,4,824.19,3296.76
6994,ORD_01509,PROD_0064,3,369.77,1109.31
6995,ORD_01509,PROD_0150,4,607.94,2431.76
6996,ORD_01509,PROD_0386,5,419.75,2098.75
6997,ORD_01509,PROD_0449,1,863.78,863.78
6998,ORD_01509,PROD_0339,1,1061.23,1061.23
6999,ORD_01509,PROD_0291,3,336.79,1010.37
7000,ORD_01510,PROD_0166,1,842.71,842.71
7001,ORD_01511,PROD_0386,3,419.75,1259.25
7002,ORD_01511,PROD_0199,1,300.39,300.39
7003,ORD_01512,PROD_0307,4,150.83,603.32
7004,ORD_01512,PROD_0382,1,14.8,14.8
7005,ORD_01512,PROD_0024,1,348.83,348.83
7006,ORD_01512,PROD_0039,5,551.59,2757.95
7007,ORD_01512,PROD_0330,1,402.38,402.38
7008,ORD_01512,PROD_0486,1,200.04,200.04
7009,ORD_01513,PROD_0118,5,513.64,2568.2
7010,ORD_01513,PROD_0261,3,400.69,1202.07
7011,ORD_01513,PROD_0145,4,674.58,2698.32
7012,ORD_01513,PROD_0226,2,696.76,1393.52
7013,ORD_01513,PROD_0314,3,13.51,40.53
7014,ORD_01513,PROD_0366,4,101.94,407.76
7015,ORD_01513,PROD_0158,2,252.35,504.7
7016,ORD_01513,PROD_0421,4,95.79,383.16
7017,ORD_01514,PROD_0410,5,477.18,2385.9
7018,ORD_01514,PROD_0315,1,1093.33,1093.33
7019,ORD_01514,PROD_0283,5,514.93,2574.65
7020,ORD_01514,PROD_0151,1,324.07,324.07
7021,ORD_01515,PROD_0056,5,147.57,737.85
7022,ORD_01515,PROD_0269,3,23.51,70.53
7023,ORD_01515,PROD_0477,5,556.66,2783.3
7024,ORD_01515,PROD_0197,4,123.74,494.96
7025,ORD_01516,PROD_0266,2,766.13,1532.26
7026,ORD_01516,PROD_0076,1,229.9,229.9
7027,ORD_01517,PROD_0482,1,805.99,805.99
7028,ORD_01517,PROD_0187,3,638.68,1916.04
7029,ORD_01517,PROD_0064,5,369.77,1848.85
7030,ORD_01517,PROD_0317,3,631.23,1893.69
7031,ORD_01518,PROD_0190,1,344.53,344.53
7032,ORD_01518,PROD_0055,1,545.03,545.03
7033,ORD_01518,PROD_0486,5,200.04,1000.2
7034,ORD_01519,PROD_0106,3,480.9,1442.7
7035,ORD_01520,PROD_0427,1,760.01,760.01
7036,ORD_01520,PROD_0295,3,206.6,619.8
7037,ORD_01520,PROD_0095,5,482.41,2412.05
7038,ORD_01520,PROD_0158,1,252.35,252.35
7039,ORD_01520,PROD_0413,2,171.63,343.26
7040,ORD_01521,PROD_0291,4,336.79,1347.16
7041,ORD_01521,PROD_0312,5,67.24,336.2
7042,ORD_01521,PROD_0373,5,35.73,178.65
7043,ORD_01521,PROD_0021,2,122.34,244.68
7044,ORD_01521,PROD_0380,2,920.34,1840.68
7045,ORD_01521,PROD_0141,5,120.47,602.35
7046,ORD_01522,PROD_0335,4,465.54,1862.16
7047,ORD_01522,PROD_0242,4,47.99,191.96
7048,ORD_01522,PROD_0425,4,671.17,2684.68
7049,ORD_01522,PROD_0021,4,122.34,489.36
7050,ORD_01522,PROD_0414,2,47.43,94.86
7051,ORD_01522,PROD_0419,5,66.11,330.55
7052,ORD_01522,PROD_0295,3,206.6,619.8
7053,ORD_01522,PROD_0449,1,863.78,863.78
7054,ORD_01523,PROD_0386,3,419.75,1259.25
7055,ORD_01523,PROD_0009,2,287.97,575.94
7056,ORD_01523,PROD_0291,5,336.79,1683.95
7057,ORD_01523,PROD_0410,4,477.18,1908.72
7058,ORD_01524,PROD_0270,4,527.65,2110.6
7059,ORD_01524,PROD_0160,3,751.83,2255.49
7060,ORD_01524,PROD_0330,2,402.38,804.76
7061,ORD_01524,PROD_0011,5,922.68,4613.4
7062,ORD_01525,PROD_0262,2,886.6,1773.2
7063,ORD_01525,PROD_0211,2,948.37,1896.74
7064,ORD_01526,PROD_0342,5,495.38,2476.9
7065,ORD_01526,PROD_0329,2,399.57,799.14
7066,ORD_01526,PROD_0315,5,1093.33,5466.65
7067,ORD_01527,PROD_0350,1,768.47,768.47
7068,ORD_01527,PROD_0101,4,437.75,1751.0
7069,ORD_01527,PROD_0377,4,455.54,1822.16
7070,ORD_01527,PROD_0138,5,951.4,4757.0
7071,ORD_01527,PROD_0095,1,482.41,482.41
7072,ORD_01527,PROD_0243,1,77.34,77.34
7073,ORD_01527,PROD_0187,3,638.68,1916.04
7074,ORD_01527,PROD_0286,1,849.78,849.78
7075,ORD_01528,PROD_0062,2,862.15,1724.3
7076,ORD_01528,PROD_0127,1,554.1,554.1
7077,ORD_01528,PROD_0040,4,696.58,2786.32
7078,ORD_01528,PROD_0262,4,886.6,3546.4
7079,ORD_01528,PROD_0031,3,747.83,2243.49
7080,ORD_01528,PROD_0226,4,696.76,2787.04
7081,ORD_01529,PROD_0419,4,66.11,264.44
7082,ORD_01529,PROD_0253,1,153.12,153.12
7083,ORD_01529,PROD_0302,2,777.44,1554.88
7084,ORD_01529,PROD_0350,5,768.47,3842.35
7085,ORD_01529,PROD_0283,5,514.93,2574.65
7086,ORD_01529,PROD_0071,1,421.53,421.53
7087,ORD_01529,PROD_0437,2,227.47,454.94
7088,ORD_01530,PROD_0456,2,956.75,1913.5
7089,ORD_01531,PROD_0173,4,286.43,1145.72
7090,ORD_01531,PROD_0150,1,607.94,607.94
7091,ORD_01531,PROD_0190,5,344.53,1722.65
7092,ORD_01531,PROD_0312,2,67.24,134.48
7093,ORD_01531,PROD_0132,1,1144.98,1144.98
7094,ORD_01531,PROD_0118,4,513.64,2054.56
7095,ORD_01531,PROD_0006,4,315.32,1261.28
7096,ORD_01531,PROD_0226,4,696.76,2787.04
7097,ORD_01532,PROD_0058,5,15.85,79.25
7098,ORD_01532,PROD_0437,2,227.47,454.94
7099,ORD_01532,PROD_0149,5,418.43,2092.15
7100,ORD_01532,PROD_0243,2,77.34,154.68
7101,ORD_01532,PROD_0197,3,123.74,371.22
7102,ORD_01532,PROD_0184,4,912.34,3649.36
7103,ORD_01532,PROD_0033,2,307.13,614.26
7104,ORD_01532,PROD_0462,4,434.34,1737.36
7105,ORD_01533,PROD_0295,4,206.6,826.4
7106,ORD_01533,PROD_0246,3,313.61,940.83
7107,ORD_01533,PROD_0347,3,495.35,1486.05
7108,ORD_01533,PROD_0053,3,197.17,591.51
7109,ORD_01533,PROD_0170,2,150.27,300.54
7110,ORD_01534,PROD_0190,2,344.53,689.06
7111,ORD_01534,PROD_0188,4,381.72,1526.88
7112,ORD_01534,PROD_0363,3,898.44,2695.32
7113,ORD_01534,PROD_0489,3,174.89,524.67
7114,ORD_01534,PROD_0335,5,465.54,2327.7
7115,ORD_01534,PROD_0270,2,527.65,1055.3
7116,ORD_01534,PROD_0499,3,704.02,2112.06
7117,ORD_01534,PROD_0072,4,55.84,223.36
7118,ORD_01535,PROD_0353,1,47.4,47.4
7119,ORD_01536,PROD_0477,1,556.66,556.66
7120,ORD_01536,PROD_0381,1,581.63,581.63
7121,ORD_01536,PROD_0410,1,477.18,477.18
7122,ORD_01536,PROD_0170,4,150.27,601.08
7123,ORD_01536,PROD_0244,2,704.05,1408.1
7124,ORD_01536,PROD_0393,2,291.6,583.2
7125,ORD_01537,PROD_0040,3,696.58,2089.74
7126,ORD_01537,PROD_0235,4,110.22,440.88
7127,ORD_01537,PROD_0160,4,751.83,3007.32
7128,ORD_01537,PROD_0253,1,153.12,153.12
7129,ORD_01537,PROD_0321,3,105.64,316.92
7130,ORD_01537,PROD_0032,4,75.55,302.2
7131,ORD_01538,PROD_0489,5,174.89,874.45
7132,ORD_01539,PROD_0261,2,400.69,801.38
7133,ORD_01539,PROD_0036,5,182.0,910.0
7134,ORD_01539,PROD_0127,3,554.1,1662.3
7135,ORD_01539,PROD_0225,3,648.08,1944.24
7136,ORD_01540,PROD_0100,4,76.29,305.16
7137,ORD_01541,PROD_0262,4,886.6,3546.4
7138,ORD_01541,PROD_0030,2,326.6,653.2
7139,ORD_01541,PROD_0456,3,956.75,2870.25
7140,ORD_01541,PROD_0376,3,641.14,1923.42
7141,ORD_01541,PROD_0197,2,123.74,247.48
7142,ORD_01541,PROD_0342,2,495.38,990.76
7143,ORD_01542,PROD_0386,5,419.75,2098.75
7144,ORD_01542,PROD_0295,2,206.6,413.2
7145,ORD_01542,PROD_0138,3,951.4,2854.2
7146,ORD_01542,PROD_0312,3,67.24,201.72
7147,ORD_01543,PROD_0153,3,565.35,1696.05
7148,ORD_01543,PROD_0231,1,95.41,95.41
7149,ORD_01543,PROD_0182,1,191.84,191.84
7150,ORD_01544,PROD_0428,3,494.54,1483.62
7151,ORD_01544,PROD_0363,4,898.44,3593.76
7152,ORD_01544,PROD_0425,5,671.17,3355.85
7153,ORD_01544,PROD_0472,2,78.4,156.8
7154,ORD_01544,PROD_0210,2,193.26,386.52
7155,ORD_01544,PROD_0271,5,931.37,4656.85
7156,ORD_01545,PROD_0412,2,443.5,887.0
7157,ORD_01546,PROD_0484,3,30.98,92.94
7158,ORD_01546,PROD_0335,2,465.54,931.08
7159,ORD_01546,PROD_0239,1,25.23,25.23
7160,ORD_01547,PROD_0058,5,15.85,79.25
7161,ORD_01547,PROD_0376,4,641.14,2564.56
7162,ORD_01547,PROD_0383,2,891.45,1782.9
7163,ORD_01547,PROD_0358,5,563.01,2815.05
7164,ORD_01547,PROD_0453,4,847.97,3391.88
7165,ORD_01547,PROD_0298,4,466.41,1865.64
7166,ORD_01547,PROD_0482,3,805.99,2417.97
7167,ORD_01548,PROD_0215,2,114.82,229.64
7168,ORD_01548,PROD_0478,2,426.75,853.5
7169,ORD_01548,PROD_0314,4,13.51,54.04
7170,ORD_01548,PROD_0014,2,277.98,555.96
7171,ORD_01548,PROD_0339,5,1061.23,5306.15
7172,ORD_01548,PROD_0185,3,521.29,1563.87
7173,ORD_01548,PROD_0243,5,77.34,386.7
7174,ORD_01548,PROD_0379,4,510.84,2043.36
7175,ORD_01549,PROD_0213,5,585.33,2926.65
7176,ORD_01549,PROD_0053,5,197.17,985.85
7177,ORD_01549,PROD_0433,2,880.88,1761.76
7178,ORD_01550,PROD_0395,5,318.26,1591.3
7179,ORD_01550,PROD_0088,2,495.35,990.7
7180,ORD_01551,PROD_0051,2,153.07,306.14
7181,ORD_01551,PROD_0467,2,205.64,411.28
7182,ORD_01551,PROD_0072,5,55.84,279.2
7183,ORD_01551,PROD_0377,1,455.54,455.54
7184,ORD_01551,PROD_0428,4,494.54,1978.16
7185,ORD_01552,PROD_0187,2,638.68,1277.36
7186,ORD_01552,PROD_0339,5,1061.23,5306.15
7187,ORD_01552,PROD_0144,1,217.06,217.06
7188,ORD_01553,PROD_0151,3,324.07,972.21
7189,ORD_01553,PROD_0194,3,57.08,171.24
7190,ORD_01553,PROD_0033,5,307.13,1535.65
7191,ORD_01553,PROD_0308,2,189.19,378.38
7192,ORD_01553,PROD_0173,5,286.43,1432.15
7193,ORD_01553,PROD_0449,5,863.78,4318.9
7194,ORD_01554,PROD_0044,3,710.93,2132.79
7195,ORD_01554,PROD_0382,1,14.8,14.8
7196,ORD_01554,PROD_0030,2,326.6,653.2
7197,ORD_01554,PROD_0185,4,521.29,2085.16
7198,ORD_01555,PROD_0016,2,851.94,1703.88
7199,ORD_01555,PROD_0451,2,346.99,693.98
7200,ORD_01555,PROD_0261,2,400.69,801.38
7201,ORD_01555,PROD_0224,4,153.51,614.04
7202,ORD_01556,PROD_0175,3,443.72,1331.16
7203,ORD_01556,PROD_0433,5,880.88,4404.4
7204,ORD_01556,PROD_0005,3,942.85,2828.55
7205,ORD_01556,PROD_0499,4,704.02,2816.08
7206,ORD_01557,PROD_0192,4,107.88,431.52
7207,ORD_01557,PROD_0054,4,226.43,905.72
7208,ORD_01557,PROD_0414,5,47.43,237.15
7209,ORD_01557,PROD_0300,4,287.82,1151.28
7210,ORD_01557,PROD_0322,2,25.9,51.8
7211,ORD_01557,PROD_0051,2,153.07,306.14
7212,ORD_01557,PROD_0082,3,464.36,1393.08
7213,ORD_01558,PROD_0266,4,766.13,3064.52
7214,ORD_01559,PROD_0422,5,498.64,2493.2
7215,ORD_01559,PROD_0211,5,948.37,4741.85
7216,ORD_01559,PROD_0170,4,150.27,601.08
7217,ORD_01560,PROD_0482,2,805.99,1611.98
7218,ORD_01560,PROD_0164,4,295.37,1181.48
7219,ORD_01560,PROD_0199,1,300.39,300.39
7220,ORD_01560,PROD_0339,5,1061.23,5306.15
7221,ORD_01560,PROD_0412,5,443.5,2217.5
7222,ORD_01561,PROD_0118,1,513.64,513.64
7223,ORD_01561,PROD_0295,2,206.6,413.2
7224,ORD_01561,PROD_0422,3,498.64,1495.92
7225,ORD_01562,PROD_0100,5,76.29,381.45
7226,ORD_01562,PROD_0305,3,685.4,2056.2
7227,ORD_01562,PROD_0208,4,151.78,607.12
7228,ORD_01562,PROD_0467,2,205.64,411.28
7229,ORD_01562,PROD_0206,2,319.84,639.68
7230,ORD_01562,PROD_0040,4,696.58,2786.32
7231,ORD_01562,PROD_0110,2,519.27,1038.54
7232,ORD_01562,PROD_0009,5,287.97,1439.85
7233,ORD_01563,PROD_0203,1,251.17,251.17
7234,ORD_01563,PROD_0055,4,545.03,2180.12
7235,ORD_01563,PROD_0092,4,680.78,2723.12
7236,ORD_01563,PROD_0486,2,200.04,400.08
7237,ORD_01563,PROD_0263,1,79.55,79.55
7238,ORD_01564,PROD_0474,2,345.89,691.78
7239,ORD_01564,PROD_0348,4,554.7,2218.8
7240,ORD_01564,PROD_0168,5,15.53,77.65
7241,ORD_01564,PROD_0028,5,572.57,2862.85
7242,ORD_01565,PROD_0388,4,507.59,2030.36
7243,ORD_01565,PROD_0158,5,252.35,1261.75
7244,ORD_01565,PROD_0043,1,708.77,708.77
7245,ORD_01565,PROD_0224,2,153.51,307.02
7246,ORD_01565,PROD_0145,2,674.58,1349.16
7247,ORD_01566,PROD_0129,1,108.56,108.56
7248,ORD_01567,PROD_0357,1,723.7,723.7
7249,ORD_01568,PROD_0213,2,585.33,1170.66
7250,ORD_01568,PROD_0382,4,14.8,59.2
7251,ORD_01568,PROD_0224,2,153.51,307.02
7252,ORD_01568,PROD_0377,2,455.54,911.08
7253,ORD_01568,PROD_0266,3,766.13,2298.39
7254,ORD_01568,PROD_0192,3,107.88,323.64
7255,ORD_01568,PROD_0166,1,842.71,842.71
7256,ORD_01569,PROD_0377,1,455.54,455.54
7257,ORD_01569,PROD_0270,3,527.65,1582.95
7258,ORD_01569,PROD_0234,5,946.11,4730.55
7259,ORD_01569,PROD_0454,4,207.19,828.76
7260,ORD_01569,PROD_0085,2,318.1,636.2
7261,ORD_01570,PROD_0040,1,696.58,696.58
7262,ORD_01570,PROD_0315,1,1093.33,1093.33
7263,ORD_01570,PROD_0262,3,886.6,2659.8
7264,ORD_01570,PROD_0266,4,766.13,3064.52
7265,ORD_01570,PROD_0043,1,708.77,708.77
7266,ORD_01570,PROD_0198,4,158.27,633.08
7267,ORD_01571,PROD_0373,1,35.73,35.73
7268,ORD_01572,PROD_0428,4,494.54,1978.16
7269,ORD_01572,PROD_0446,1,232.16,232.16
7270,ORD_01572,PROD_0163,4,86.91,347.64
7271,ORD_01573,PROD_0317,1,631.23,631.23
7272,ORD_01574,PROD_0147,5,243.74,1218.7
7273,ORD_01574,PROD_0324,3,366.25,1098.75
7274,ORD_01574,PROD_0110,5,519.27,2596.35
7275,ORD_01574,PROD_0414,5,47.43,237.15
7276,ORD_01574,PROD_0056,4,147.57,590.28
7277,ORD_01574,PROD_0446,2,232.16,464.32
7278,ORD_01574,PROD_0450,3,225.12,675.36
7279,ORD_01574,PROD_0153,1,565.35,565.35
7280,ORD_01575,PROD_0215,4,114.82,459.28
7281,ORD_01576,PROD_0280,5,245.69,1228.45
7282,ORD_01576,PROD_0160,3,751.83,2255.49
7283,ORD_01576,PROD_0243,2,77.34,154.68
7284,ORD_01576,PROD_0422,2,498.64,997.28
7285,ORD_01576,PROD_0453,1,847.97,847.97
7286,ORD_01576,PROD_0224,3,153.51,460.53
7287,ORD_01576,PROD_0031,2,747.83,1495.66
7288,ORD_01576,PROD_0454,3,207.19,621.57
7289,ORD_01577,PROD_0449,2,863.78,1727.56
7290,ORD_01577,PROD_0385,5,212.24,1061.2
7291,ORD_01577,PROD_0294,2,34.54,69.08
7292,ORD_01578,PROD_0149,3,418.43,1255.29
7293,ORD_01578,PROD_0421,1,95.79,95.79
7294,ORD_01578,PROD_0235,1,110.22,110.22
7295,ORD_01578,PROD_0399,1,333.46,333.46
7296,ORD_01578,PROD_0318,1,446.17,446.17
7297,ORD_01578,PROD_0339,4,1061.23,4244.92
7298,ORD_01579,PROD_0309,5,147.3,736.5
7299,ORD_01579,PROD_0196,1,35.19,35.19
7300,ORD_01579,PROD_0097,2,1077.0,2154.0
7301,ORD_01580,PROD_0185,1,521.29,521.29
7302,ORD_01581,PROD_0225,4,648.08,2592.32
7303,ORD_01581,PROD_0053,3,197.17,591.51
7304,ORD_01581,PROD_0274,3,708.88,2126.64
7305,ORD_01581,PROD_0131,2,703.4,1406.8
7306,ORD_01581,PROD_0324,2,366.25,732.5
7307,ORD_01581,PROD_0385,1,212.24,212.24
7308,ORD_01581,PROD_0257,1,726.32,726.32
7309,ORD_01582,PROD_0234,5,946.11,4730.55
7310,ORD_01582,PROD_0380,3,920.34,2761.02
7311,ORD_01582,PROD_0190,3,344.53,1033.59
7312,ORD_01582,PROD_0370,1,60.62,60.62
7313,ORD_01582,PROD_0097,5,1077.0,5385.0
7314,ORD_01583,PROD_0161,5,59.21,296.05
7315,ORD_01583,PROD_0100,2,76.29,152.58
7316,ORD_01583,PROD_0002,2,630.99,1261.98
7317,ORD_01584,PROD_0190,2,344.53,689.06
7318,ORD_01584,PROD_0028,5,572.57,2862.85
7319,ORD_01585,PROD_0072,1,55.84,55.84
7320,ORD_01585,PROD_0421,4,95.79,383.16
7321,ORD_01585,PROD_0437,4,227.47,909.88
